file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DateScalarSubtractDateColumn.java,70,48,12,1,4,6,4491244.2727272725,3535706.55,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DecimalColumnInList.java,139,106,14,1,4,4,3800283.6153846155,2470184.35,5.25,1,12,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DecimalToStringUnaryUDF.java,98,82,12,1,4,4,4491244.2727272725,3087730.4375,4.25,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DoubleColumnInList.java,91,83,12,1,4,4,4491244.2727272725,3087730.4375,4.25,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DoubleToStringUnaryUDF.java,191,31,4,1,2,2,4944331.333333333,4944331.333333333,2.0,1,3,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterColAndScalar.java,34,45,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterColOrScalar.java,37,47,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterDecimalColumnInList.java,74,63,13,1,4,4,4116973.9166666665,2600194.052631579,5.0,1,11,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterDoubleColumnInList.java,50,40,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterExprAndExpr.java,43,36,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterExprOrExpr.java,33,30,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterLongColumnInList.java,53,43,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterScalarAndColumn.java,37,48,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterScalarOrColumn.java,37,48,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterStringColumnInList.java,50,34,11,1,4,4,4940368.7,3293579.1333333333,4.0,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterStructColumnInList.java,50,43,13,1,4,4,4116973.9166666665,2600194.052631579,5.0,1,11,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterTimestampColumnInList.java,57,47,11,1,4,6,4940368.7,3721796.3684210526,4.5,1,9,2
