Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName_x,AvgCyclomatic_y,SumDeclMethod,Bogue,file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged,BaseFileName_y,Priority
File,LlapTokenIdentifier.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,82.0,13.0,49.0,29.0,11.0,20.0,0.0,0.0,0.0,19.0,30.0,21.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,41",9.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTokenIdentifier,1.0,1.0,1.0,{llap-client => llap-common}/src/java/org/apache/hadoop/hive/llap/security/LlapTokenIdentifier.java,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTokenIdentifier.java,4
File,LlapTokenIdentifier.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,82.0,13.0,49.0,29.0,11.0,20.0,0.0,0.0,0.0,19.0,30.0,21.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,41",9.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTokenIdentifier,1.0,1.0,1.0,llap-client/src/java/org/apache/hadoop/hive/llap/security/LlapTokenIdentifier.java,82.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTokenIdentifier.java,4
File,LlapTokenProvider.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,6.0,5.0,0.0,17.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,83",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTokenProvider,0.0,0.0,0.0,{llap-client => llap-common}/src/java/org/apache/hadoop/hive/llap/security/LlapTokenProvider.java,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTokenProvider.java,0
File,LlapTokenProvider.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,6.0,5.0,0.0,17.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,83",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTokenProvider,0.0,0.0,0.0,llap-client/src/java/org/apache/hadoop/hive/llap/security/LlapTokenProvider.java,27.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTokenProvider.java,0
File,LlapTokenSelector.java,20.0,0.0,20.0,0.0,6.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,5.0,31.0,15.0,12.0,17.0,0.0,0.0,0.0,15.0,23.0,13.0,0.0,11.0,0.0,6.0,0.0,2.0,0.0,0.0,"0,55",6.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTokenSelector,6.0,0.0,0.0,{llap-server => llap-common}/src/java/org/apache/hadoop/hive/llap/security/LlapTokenSelector.java,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTokenSelector.java,0
File,LlapTokenSelector.java,20.0,0.0,20.0,0.0,6.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,5.0,31.0,15.0,12.0,17.0,0.0,0.0,0.0,15.0,23.0,13.0,0.0,11.0,0.0,6.0,0.0,2.0,0.0,0.0,"0,55",6.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTokenSelector,6.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/security/LlapTokenSelector.java,53.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTokenSelector.java,0
File,LlapUmbilicalPolicyProvider.java,13.0,0.0,13.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,6.0,23.0,13.0,10.0,13.0,0.0,0.0,0.0,14.0,19.0,12.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,57",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapUmbilicalPolicyProvider,3.0,0.0,0.0,{llap-server => llap-tez}/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapUmbilicalPolicyProvider.java,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapUmbilicalPolicyProvider.java,0
File,LlapUmbilicalPolicyProvider.java,13.0,0.0,13.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,6.0,23.0,13.0,10.0,13.0,0.0,0.0,0.0,14.0,19.0,12.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,57",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapUmbilicalPolicyProvider,3.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapUmbilicalPolicyProvider.java,42.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapUmbilicalPolicyProvider.java,0
File,LlapWebApp.java,4.0,0.0,3.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,3.0,8.0,6.0,0.0,18.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"2,25",1.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapWebApp,1.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/services/impl/LlapWebApp.java,29.0,0.0,2.0,0.0,1.0,1.0,15740982.0,15740982.0,2.0,2.0,2.0,0.0,LlapWebApp.java,0
File,LlapWebServices.java,11.0,1.0,10.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,86.0,10.0,59.0,28.0,26.0,17.0,0.0,0.0,0.0,34.0,44.0,25.0,0.0,22.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,29",9.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapWebServices,2.25,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/services/impl/LlapWebServices.java,101.0,17.0,7.0,0.0,3.0,3.0,3195201.0,3195201.0,2.333333333333333,1.0,5.0,2.0,LlapWebServices.java,0
File,LlapWrappableInputFormatInterface.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9,00",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapWrappableInputFormatInterface,0.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/io/LlapWrappableInputFormatInterface.java,46.0,0.0,2.0,0.0,1.0,1.0,10835699.0,10835699.0,2.0,2.0,2.0,0.0,LlapWrappableInputFormatInterface.java,0
File,LlapYarnRegistryImpl.java,10.0,0.0,9.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,29.0,0.0,0.0,0.0,29.0,29.0,18.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,439.0,54.0,349.0,146.0,181.0,37.0,0.0,0.0,0.0,178.0,241.0,129.0,0.0,140.0,0.0,10.0,0.0,5.0,0.0,0.0,"0,11",52.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapYarnRegistryImpl,1.8181818181818181,16.0,0.0,llap-client/src/java/org/apache/hadoop/hive/llap/registry/impl/LlapYarnRegistryImpl.java,94.0,38.0,3.0,0.0,2.0,2.0,2164387.0,2164387.0,1.5,1.0,3.0,0.0,LlapYarnRegistryImpl.java,0
File,LlapYarnRegistryImpl.java,10.0,0.0,9.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,29.0,0.0,0.0,0.0,29.0,29.0,18.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,439.0,54.0,349.0,146.0,181.0,37.0,0.0,0.0,0.0,178.0,241.0,129.0,0.0,140.0,0.0,10.0,0.0,5.0,0.0,0.0,"0,11",52.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapYarnRegistryImpl,1.8181818181818181,16.0,0.0,{llap-server/src/java/org/apache/hadoop/hive/llap/daemon => llap-client/src/java/org/apache/hadoop/hive/llap}/registry/impl/LlapYarnRegistryImpl.java,16.0,17.0,2.0,0.0,2.0,2.0,27469.0,27469.0,1.0,1.0,0.0,2.0,LlapYarnRegistryImpl.java,0
File,LlapYarnRegistryImpl.java,10.0,0.0,9.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,29.0,0.0,0.0,0.0,29.0,29.0,18.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,439.0,54.0,349.0,146.0,181.0,37.0,0.0,0.0,0.0,178.0,241.0,129.0,0.0,140.0,0.0,10.0,0.0,5.0,0.0,0.0,"0,11",52.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapYarnRegistryImpl,1.8181818181818181,16.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/registry/impl/LlapYarnRegistryImpl.java,448.0,64.0,5.0,1.0,4.0,4.0,4250194.5,4250194.5,1.25,1.0,4.0,1.0,LlapYarnRegistryImpl.java,0
File,LoadDesc.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,46.0,8.0,17.0,11.0,3.0,21.0,0.0,0.0,0.0,8.0,12.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,24",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LoadDesc,1.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/LoadDesc.java,6.0,3.0,3.0,0.0,3.0,3.0,337637.5,337637.5,1.0,1.0,1.0,2.0,LoadDesc.java,0
File,LoadFileDesc.java,6.0,0.0,4.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,12.0,12.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,118.0,17.0,62.0,28.0,21.0,39.0,0.0,0.0,0.0,26.0,40.0,23.0,0.0,17.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,63",14.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LoadFileDesc,1.1666666666666667,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/plan/LoadFileDesc.java,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LoadFileDesc.java,3
File,LoadMultiFilesDesc.java,5.0,0.0,4.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,12.0,12.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,109.0,17.0,56.0,28.0,16.0,36.0,0.0,0.0,0.0,26.0,39.0,24.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,64",12.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LoadMultiFilesDesc,1.0,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/plan/LoadMultiFilesDesc.java,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LoadMultiFilesDesc.java,3
File,LoadPartitionDoneEvent.java,6.0,0.0,4.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,53.0,10.0,20.0,11.0,5.0,23.0,0.0,0.0,0.0,11.0,15.0,10.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,15",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LoadPartitionDoneEvent,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,LoadSemanticAnalyzer.java,36.0,4.0,29.0,3.0,6.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,344.0,41.0,255.0,80.0,161.0,48.0,0.0,0.0,0.0,121.0,169.0,75.0,0.0,117.0,0.0,25.0,0.0,4.0,0.0,0.0,"0,19",49.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LoadSemanticAnalyzer,7.666666666666668,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/LoadSemanticAnalyzer.java,410.0,254.0,20.0,1.0,10.0,10.0,1640963.9473684214,1640963.9473684214,2.0,1.0,10.0,10.0,LoadSemanticAnalyzer.java,3
File,LoadTableDesc.java,6.0,0.0,5.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,19.0,19.0,7.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,175.0,24.0,107.0,58.0,30.0,46.0,0.0,0.0,0.0,41.0,62.0,35.0,0.0,27.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,43",20.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LoadTableDesc,1.0526315789473684,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/LoadTableDesc.java,58.0,28.0,5.0,0.0,4.0,4.0,8642694.0,8642694.0,1.25,1.0,2.0,3.0,LoadTableDesc.java,0
File,LocalCommand.java,7.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,12.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,122.0,10.0,94.0,37.0,36.0,18.0,0.0,0.0,0.0,40.0,63.0,33.0,0.0,32.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,19",16.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LocalCommand,1.3333333333333333,9.0,0.0,,,,,,,,,,,,,,,0
File,LocalCommandFactory.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,5.0,13.0,8.0,2.0,18.0,0.0,0.0,0.0,6.0,9.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,38",2.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LocalCommandFactory,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,LocalHiveSparkClient.java,13.0,1.0,10.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,10.0,9.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,209.0,31.0,138.0,75.0,66.0,40.0,0.0,0.0,0.0,86.0,113.0,72.0,0.0,62.0,0.0,4.0,0.0,3.0,0.0,0.0,"0,29",20.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LocalHiveSparkClient,2.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/LocalHiveSparkClient.java,254.0,28.0,10.0,0.0,7.0,7.0,2685035.111111111,2685035.111111111,1.4285714285714286,1.0,2.0,8.0,LocalHiveSparkClient.java,0
File,LocalMapJoinProcFactory.java,21.0,1.0,18.0,2.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,9.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,273.0,21.0,201.0,91.0,117.0,51.0,0.0,0.0,0.0,118.0,149.0,83.0,0.0,91.0,0.0,16.0,0.0,5.0,0.0,0.0,"0,25",27.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LocalMapJoinProcFactory,1.0,4.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LocalMapJoinProcFactory.java,9.0,8.0,3.0,0.0,3.0,3.0,3562338.5,3562338.5,1.0,1.0,2.0,1.0,LocalMapJoinProcFactory.java,3
File,LocalSparkJobMonitor.java,53.0,5.0,46.0,2.0,8.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,141.0,16.0,101.0,21.0,78.0,24.0,0.0,0.0,0.0,64.0,79.0,22.0,0.0,63.0,0.0,15.0,0.0,6.0,0.0,0.0,"0,24",16.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LocalSparkJobMonitor,8.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/LocalSparkJobMonitor.java,282.0,0.0,2.0,0.0,2.0,2.0,5173444.0,5173444.0,1.0,1.0,1.0,1.0,LocalSparkJobMonitor.java,0
File,LocalSparkJobRef.java,6.0,0.0,6.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,67.0,9.0,41.0,26.0,11.0,17.0,0.0,0.0,0.0,21.0,27.0,18.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,41",5.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LocalSparkJobRef,1.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/impl/LocalSparkJobRef.java,134.0,0.0,2.0,0.0,2.0,2.0,5173444.0,5173444.0,1.0,1.0,1.0,1.0,LocalSparkJobRef.java,0
File,LocalSparkJobStatus.java,15.0,0.0,15.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,237.0,22.0,191.0,84.0,112.0,24.0,0.0,0.0,0.0,119.0,154.0,79.0,0.0,91.0,0.0,11.0,0.0,5.0,0.0,0.0,"0,13",31.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LocalSparkJobStatus,2.8181818181818183,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/impl/LocalSparkJobStatus.java,264.0,20.0,9.0,0.0,7.0,7.0,3020664.5,3020664.5,1.2857142857142858,1.0,5.0,4.0,LocalSparkJobStatus.java,0
File,Lock.java,8.0,0.0,7.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,27.0,0.0,0.0,0.0,27.0,22.0,19.0,0.0,0.0,0.0,27.0,0.0,0.0,5.0,0.0,9.0,0.0,13.0,0.0,322.0,39.0,247.0,90.0,130.0,36.0,0.0,0.0,0.0,135.0,187.0,88.0,0.0,113.0,0.0,8.0,0.0,4.0,0.0,0.0,"0,15",49.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,Lock,2.1875,11.0,1.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/client/lock/Lock.java,1592.0,50.0,8.0,0.0,5.0,5.0,1915160.7142857143,1915160.7142857143,1.6,1.0,3.0,5.0,Lock.java,3
File,LockComponent.java,11.0,1.0,10.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,58.0,0.0,0.0,0.0,56.0,55.0,12.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,0.0,2.0,0.0,55.0,0.0,831.0,102.0,676.0,151.0,417.0,68.0,0.0,0.0,0.0,311.0,471.0,132.0,0.0,368.0,0.0,17.0,0.0,3.0,0.0,0.0,"0,10",173.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LockComponent,2.8448275862068964,29.0,0.0,metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/LockComponent.java,186.0,166.0,15.0,0.0,7.0,7.0,605219.7142857143,605219.7142857143,2.142857142857143,1.0,9.0,6.0,LockComponent.java,0
File,LockComponentBuilder.java,9.0,0.0,5.0,4.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,107.0,10.0,46.0,17.0,21.0,51.0,0.0,0.0,0.0,28.0,39.0,17.0,0.0,22.0,0.0,3.0,0.0,1.0,0.0,0.0,"1,11",10.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LockComponentBuilder,1.25,0.0,0.0,,,,,,,,,,,,,,,0
File,LockDatabaseDesc.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,10.0,10.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,79.0,15.0,43.0,21.0,12.0,21.0,0.0,0.0,0.0,19.0,30.0,19.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,49",10.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LockDatabaseDesc,1.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/LockDatabaseDesc.java,12.0,6.0,3.0,0.0,3.0,3.0,337637.5,337637.5,1.0,1.0,1.0,2.0,LockDatabaseDesc.java,0
File,LockException.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,5.0,10.0,5.0,3.0,17.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,70",2.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LockException,1.0,0.0,0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/client/lock/LockException.java,92.0,0.0,6.0,0.0,4.0,4.0,2681225.0,2681225.0,1.5,1.0,2.0,4.0,LockException.java,0
File,LockException.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,5.0,10.0,5.0,3.0,17.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,70",2.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LockException,1.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/LockException.java,35.0,5.0,5.0,0.0,4.0,4.0,1046966.0,1046966.0,1.25,1.0,4.0,1.0,LockException.java,0
